130
117	10	124	1395.0	846.5	0.0	1680
118	11	130	0.0	1916.0	-1090.3586974753384	1680
119	11	131	0.0	1916.0	94.29530430110026	1210
120	11	132	0.0	1916.0	1278.949306077539	1210
121	12	133	-1916.0	0.0	-1090.3586974753384	1680
122	12	134	-1916.0	0.0	94.29530430110026	1210
123	12	135	-1916.0	0.0	1278.949306077539	1210
124	13	136	0.0	-1916.0	-1090.3586974753384	1680
125	13	137	0.0	-1916.0	94.29530430110026	1210
126	13	138	0.0	-1916.0	1278.949306077539	1210
127	14	139	1916.0	0.0	-1090.3586974753384	1680
128	14	140	1916.0	0.0	94.29530430110026	1210
129	14	141	1916.0	0.0	1278.949306077539	1210
